order_id,product_id,quantity,price
3184,19,2,1501.97
3385,125,4,437.15
2104,173,5,964.46
4368,74,3,249.78
3267,164,1,317.24
4808,47,1,53.33
4137,51,1,1653.6
4479,113,4,10.48
1111,178,5,750.12
209,165,1,751.78
1447,144,5,787.98
1323,181,4,535.21
4215,84,5,64.72
435,42,3,1826.98
4037,140,2,365.24
1040,44,3,1553.21
3517,129,3,446.12
1676,124,2,486.9
4108,33,4,971.0
3484,78,3,655.64
3266,136,4,92.23
4615,119,3,919.22
4984,192,5,715.26
319,65,4,1527.18
3189,128,3,43.13
2550,157,1,1510.94
2127,136,1,1508.02
2509,6,4,691.45
2248,75,3,1793.57
718,170,5,1613.32
1553,147,3,1558.38
2251,168,1,1129.59
2135,90,1,1748.32
4471,110,4,281.22
3822,134,4,202.43
2235,122,3,1369.45
2660,29,5,1365.14
363,75,1,1149.45
154,7,2,1025.97
1445,104,1,232.23
1870,155,1,249.19
3632,161,1,986.83
3669,144,4,827.29
4355,98,3,23.91
1409,109,1,1601.04
248,26,1,647.16
4396,68,2,238.21
3587,110,3,1673.14
2617,108,3,1148.13
2360,119,4,1692.39
2897,147,2,1576.28
1750,68,2,300.12
1338,108,4,257.86
3045,47,4,474.62
2838,47,4,146.07
943,157,4,1327.39
4994,5,2,1385.34
286,192,5,1223.31
857,31,5,859.48
2091,6,3,46.79
324,172,4,146.5
3001,176,5,1917.75
93,157,3,991.01
4099,112,2,843.35
1370,52,1,909.92
2487,3,3,288.56
3806,99,3,1410.92
4062,98,4,1215.81
3263,111,1,1346.35
3741,170,4,748.45
79,129,3,1714.88
4714,58,1,759.22
444,120,1,1512.68
3415,44,5,1931.54
4796,118,5,1647.36
3525,68,5,1138.97
2660,184,1,1933.06
1013,108,1,461.17
3277,48,4,1057.54
4203,70,5,996.02
1714,45,1,1863.08
4364,150,5,402.2
4928,200,2,732.0
2180,164,2,1533.78
2475,143,2,1131.08
3321,120,4,256.6
1130,21,3,359.52
2759,49,3,267.54
1482,19,5,1859.12
4741,103,2,1744.33
3818,96,1,128.1
2025,147,4,621.01
2909,69,4,195.03
4650,114,5,376.06
2648,64,5,1727.99
4061,80,3,27.78
3921,6,3,1657.01
752,79,2,661.95
2512,169,4,289.26
4818,54,4,969.88
932,189,2,226.31
1831,68,3,597.82
2326,189,3,1636.55
4757,156,1,1846.95
4544,149,1,771.72
2331,22,4,930.81
2241,2,1,1930.71
2195,32,2,459.99
2526,133,4,1187.07
3561,145,1,1448.33
3338,28,4,406.87
3775,89,2,1971.11
1681,89,5,584.69
2667,30,1,124.22
1128,26,3,555.37
4169,109,4,1733.19
1024,88,1,1331.03
4848,191,5,799.77
823,184,1,110.42
787,37,5,596.24
1775,55,1,1590.1
1021,183,2,1104.66
1670,136,4,728.02
1372,182,1,1007.5
683,34,2,1311.89
3035,190,4,497.95
2549,102,1,156.68
850,123,4,1681.3
4434,153,4,1267.01
2369,6,3,1030.36
429,137,4,1909.26
4756,155,1,1860.51
3261,43,5,612.37
1403,136,3,1513.64
717,110,2,1256.88
164,168,1,1201.33
1552,70,3,140.25
3834,92,5,1783.65
96,186,4,857.29
2546,52,4,1883.38
1150,168,2,1150.99
1831,128,1,586.22
1738,12,2,908.43
1251,55,1,534.44
1629,58,3,1897.41
3199,158,4,1481.71
140,132,3,169.68
1864,150,1,880.19
4699,88,5,1457.39
4878,199,2,438.59
3668,99,2,1003.71
889,54,1,1146.95
2165,102,4,1193.83
4008,77,3,13.14
1844,38,3,796.01
2432,25,4,1375.59
806,20,2,510.38
4355,52,1,1775.42
3132,197,1,938.4
705,165,5,1223.0
4013,88,4,314.9
1973,80,2,1833.87
2939,153,2,721.27
444,103,2,1058.47
2341,187,3,149.24
2977,10,5,1221.55
2543,153,1,1920.15
2739,67,5,1955.57
1675,48,3,923.64
3942,84,3,1082.25
4442,138,5,366.4
4621,153,2,1476.99
2626,16,2,1552.36
477,162,3,677.72
3636,54,4,742.73
1981,165,3,1041.58
3580,150,1,512.18
2666,146,4,988.28
1548,107,1,957.45
4788,188,4,1993.94
939,162,3,1143.34
1993,140,5,670.81
1129,169,3,1045.06
165,114,3,1148.84
4588,88,5,566.76
3545,98,5,364.9
2010,24,4,672.59
2297,183,3,1325.29
1921,53,4,840.41
1868,170,4,412.9
3144,62,4,1461.11
2773,177,2,685.76
2320,47,5,1673.91
4899,61,3,1201.79
3566,79,1,1526.59
216,145,5,1037.67
308,57,3,1302.18
630,108,4,412.74
3545,88,1,1920.53
3985,150,1,1167.77
1948,162,3,1307.38
1809,65,1,741.8
3418,119,2,1514.95
511,84,1,597.8
1946,14,4,1687.33
3787,39,1,1052.85
3514,154,2,1309.4
2055,145,1,87.67
3591,91,1,257.29
3940,12,4,241.47
4092,88,2,680.66
4652,6,4,772.94
260,44,5,461.53
339,107,4,999.56
4694,3,4,1576.68
1552,119,1,228.85
292,94,5,1277.9
1430,91,4,377.22
1020,124,4,1903.39
178,152,2,267.82
668,80,2,652.08
811,153,1,454.75
2053,30,3,1632.19
1720,147,4,63.58
414,109,1,1541.31
4069,72,2,1311.5
322,72,3,676.9
4275,138,2,1966.22
4571,102,2,645.08
943,120,4,387.33
2064,4,1,790.3
1691,176,2,914.93
3082,20,4,1639.47
665,166,1,109.86
765,131,4,84.91
1041,16,5,432.75
342,183,2,906.08
3592,104,5,471.44
4351,3,1,1528.74
4818,38,2,817.42
2856,200,5,232.85
701,51,4,41.69
2317,156,2,847.13
4608,197,5,113.06
3044,56,1,1567.23
2209,193,2,179.22
447,27,1,1138.34
2014,178,5,484.59
999,39,5,795.23
1152,25,5,895.28
3265,175,3,521.4
2312,99,2,803.6
3884,48,1,1546.18
3552,136,2,46.3
384,65,4,1130.35
6,17,2,1551.88
1915,176,1,1259.93
3191,63,3,1427.44
3037,126,5,1346.69
3899,140,3,1266.53
966,72,5,375.4
4827,149,5,761.99
3793,4,2,811.36
1495,18,5,1224.0
250,166,1,1645.42
340,142,1,550.88
3709,148,2,1098.6
13,25,2,1066.06
4588,118,2,1196.41
142,123,4,1380.26
2700,194,1,1470.93
475,6,1,1585.11
4037,19,5,322.91
1146,24,4,1697.8
1399,87,1,1774.36
4763,50,4,1227.85
3137,39,4,1588.51
2468,27,4,61.22
1699,108,4,1856.58
1042,123,4,1657.29
658,4,3,515.52
3833,90,5,1056.03
1241,179,5,522.3
4887,85,2,1193.46
4440,101,4,464.58
2111,4,3,1931.31
4784,195,4,1303.53
1257,60,3,1661.95
708,55,4,279.8
698,31,1,333.17
1650,74,5,1559.52
2166,53,1,178.79
4586,6,5,1717.8
4078,118,2,1168.66
1990,137,2,309.13
468,131,1,993.79
1761,190,2,311.31
1986,172,3,875.95
4008,126,4,906.01
1466,11,1,640.09
1768,189,2,293.38
3404,36,3,1133.79
3933,124,5,1409.53
2863,38,3,82.33
4588,200,3,679.41
4606,32,5,1359.26
3025,68,4,550.59
937,36,4,596.98
1382,62,5,1524.08
989,26,2,1631.54
3996,65,2,1087.18
2379,104,3,1759.32
3504,141,3,509.94
3302,10,3,127.0
1896,148,4,878.0
3643,22,1,1580.99
900,9,5,1343.85
4439,66,5,240.56
4129,101,3,1762.5
3042,82,4,1380.63
3926,115,3,1261.18
204,140,1,1268.84
1560,15,3,1555.55
1008,66,4,1017.54
2327,56,1,1799.01
282,103,2,1509.07
1493,46,1,300.83
3164,151,3,1514.79
2292,121,4,815.09
3864,87,4,943.02
4567,153,5,1084.79
2367,78,2,1094.37
365,121,4,1850.79
3738,147,5,572.83
3220,63,4,537.48
3546,1,5,214.47
2130,165,3,622.84
1156,143,3,1875.98
2631,103,2,785.74
2970,86,2,946.69
3065,197,5,1665.97
2942,90,4,1200.01
4245,192,3,1398.92
2143,109,5,1917.99
1362,54,3,126.21
1375,198,1,907.19
2160,151,3,1567.64
2520,112,1,348.02
2448,173,3,1140.97
3166,15,1,455.59
4740,128,1,1745.21
534,33,3,1449.52
252,181,4,1411.71
1846,134,1,10.41
1508,157,4,1136.87
3006,90,1,1415.81
1591,95,3,213.04
2613,114,2,1668.34
1119,193,1,1630.4
2162,64,4,1914.84
3018,181,1,1261.68
3947,4,3,751.82
4033,194,1,684.33
4654,168,5,1067.29
4179,194,2,334.58
786,136,2,498.5
2255,4,1,571.26
4939,180,3,1240.88
1427,148,5,668.35
3577,13,5,1584.92
4167,133,2,197.96
186,185,2,1772.34
990,53,2,526.94
1803,97,2,686.58
2480,182,2,1251.63
4299,82,3,1863.83
3858,154,5,349.32
36,72,1,1646.31
1127,119,4,1157.48
557,24,3,1633.8
3645,57,2,1842.74
3997,142,5,975.39
1481,167,5,236.61
1971,8,2,415.56
2342,182,2,1199.42
3853,14,3,853.28
3814,5,5,1402.67
870,11,3,1932.67
3269,148,5,72.56
958,176,5,501.24
3620,141,2,1150.77
4829,164,1,1604.45
980,200,1,743.22
4493,182,3,1068.58
3435,137,1,1394.79
1862,62,2,395.39
3113,29,3,1949.11
4690,6,4,1886.31
3538,68,5,846.49
1086,184,1,288.79
4570,130,5,796.86
4670,175,4,528.43
2794,71,2,1506.11
3590,99,1,1812.67
2367,19,5,1981.31
4488,127,1,319.71
3494,16,5,1345.71
997,111,4,248.77
1874,134,1,1264.61
1278,46,2,907.31
1146,17,3,245.7
562,169,4,1445.91
4648,78,1,1192.81
3295,93,2,1925.67
1728,18,4,1034.51
1518,69,3,1065.43
781,27,3,808.34
1715,155,3,224.32
2987,189,2,270.04
1490,112,1,1185.75
1476,47,4,1923.37
2727,44,2,1756.01
534,17,1,1217.11
4255,12,3,345.01
3129,149,5,526.81
235,169,2,366.48
4014,31,1,571.44
314,114,2,1521.89
4036,109,1,114.55
4505,44,5,1659.82
3094,78,2,561.96
1145,111,4,1763.34
4322,38,2,1819.06
3268,79,3,906.08
3194,64,5,1130.66
1791,164,1,951.5
4423,127,4,1170.96
434,20,5,1601.35
297,76,3,473.9
3568,178,3,1141.1
1432,197,2,1002.35
3724,44,1,77.84
1880,54,4,836.44
3723,159,3,772.45
167,189,2,698.39
1534,94,5,1672.96
3423,107,3,1582.68
1676,36,5,1204.09
4166,101,1,1978.6
1250,75,3,1509.79
461,63,3,691.06
3585,28,3,48.56
2791,148,1,981.72
4617,22,1,902.79
89,78,3,169.57
2541,194,1,12.76
30,20,4,1023.46
4872,155,4,829.07
953,5,1,222.62
3166,57,3,1470.78
97,199,1,1580.5
1493,83,4,1735.43
48,58,5,1709.9
1518,183,2,1910.15
4776,158,2,1671.89
4138,28,1,296.67
69,61,4,176.98
2086,33,3,999.9
2531,66,3,1773.5
4308,200,1,813.98
3605,119,5,462.42
3466,40,5,386.78
1854,128,4,1378.66
1691,159,5,1269.25
3018,197,3,915.57
1385,59,2,1839.68
2959,16,1,1983.83
155,137,4,1831.04
3260,112,3,1263.57
927,157,4,216.8
782,164,4,969.98
3899,69,4,1136.03
185,26,2,1317.07
2100,96,1,678.68
523,38,3,1103.16
4486,169,5,260.22
3151,159,2,1033.28
3905,127,2,1165.43
2243,186,5,217.91
3911,10,5,20.28
2923,103,4,1394.57
3459,13,5,963.11
2798,76,5,992.96
3508,16,5,1326.76
357,48,5,1406.8
4033,85,3,376.68
3919,100,3,269.67
2656,119,2,1569.96
3664,175,4,1699.23
3157,146,5,1180.67
4254,115,3,650.58
3052,129,3,1463.3
2351,14,5,1147.75
1428,16,5,510.93
620,53,3,1673.12
2561,44,5,1949.47
2637,126,5,857.23
715,95,5,1255.23
372,95,3,321.28
913,29,4,566.18
3829,87,5,1107.34
876,45,1,196.48
3587,168,1,893.54
4366,119,5,1669.44
1561,36,1,932.51
2079,154,1,412.35
4880,150,1,554.08
4532,163,5,1853.31
1707,146,1,1858.19
1644,74,4,1479.78
4644,186,1,441.65
3839,175,2,539.27
2488,71,5,276.72
4077,184,3,1565.05
2737,88,4,1707.62
4601,156,4,1326.32
1461,42,3,985.74
3159,139,5,690.87
4648,33,2,1103.9
2552,103,5,1657.66
4714,122,5,710.76
2002,51,1,726.51
4125,82,2,838.26
2436,113,1,1682.86
2435,23,4,1360.75
94,40,1,1051.62
3769,171,2,1644.82
2461,89,1,950.69
2843,16,5,160.83
1448,178,3,1736.98
4410,115,5,1699.3
46,82,4,1132.17
3722,83,5,1314.87
777,47,3,132.7
1982,127,4,20.69
3160,155,5,416.35
4301,85,4,1621.43
1809,192,2,1742.95
2967,137,4,1411.83
3536,157,4,1796.87
4783,159,1,1630.22
2752,124,5,1871.44
993,6,3,230.92
2303,102,2,1566.44
1872,10,4,1419.17
2874,39,3,746.5
579,59,4,1632.56
3523,189,3,20.57
4572,148,5,1472.08
1818,93,2,390.19
4422,166,4,936.81
998,109,3,1325.04
1530,73,3,1840.26
3663,198,3,168.66
2421,47,1,1977.4
2084,104,4,1095.25
4646,61,3,1005.05
2431,34,2,1449.96
4792,161,4,770.71
1398,4,3,492.04
892,38,4,1197.61
656,24,3,828.26
4673,156,4,409.0
1078,162,3,305.3
2072,171,4,661.38
1374,108,3,282.19
4226,71,1,1913.84
3680,55,2,1851.86
1725,171,2,1087.47
3898,107,3,1219.33
4212,84,5,485.97
3433,97,3,880.13
866,33,2,1128.01
667,20,5,84.4
1903,78,2,1061.02
283,173,5,1004.09
2444,150,2,418.65
4617,36,2,1866.34
3737,50,1,1646.59
2118,9,2,1756.24
4551,10,5,31.43
1333,180,1,927.59
4803,114,1,1926.39
220,47,3,585.66
3161,71,1,1721.67
4074,70,3,1514.69
696,5,3,706.02
1796,54,2,683.35
3447,89,1,1409.09
1648,11,3,1209.63
2803,129,4,899.07
2351,125,1,525.51
1203,161,4,1030.58
884,161,1,1589.2
2998,70,2,839.08
3233,84,4,1642.85
2224,42,2,1772.93
924,171,1,1088.2
1201,92,2,1042.33
176,113,3,334.31
4417,103,3,1203.69
3715,7,5,258.25
1225,65,4,1119.78
3202,56,4,364.92
3496,64,3,1961.81
2320,11,4,1672.75
981,14,3,1826.54
4599,66,5,1586.42
1899,88,1,1317.39
4625,158,5,1063.7
1428,99,5,1788.21
4139,70,3,565.76
843,26,1,1576.38
571,165,5,1627.56
2961,75,5,123.35
342,14,3,836.21
1844,123,3,414.51
1116,23,4,1824.46
2261,20,3,1697.44
3026,99,1,1595.5
1155,181,5,679.9
3048,2,1,998.9
2860,147,4,697.18
3451,169,4,1746.17
236,151,4,1814.32
3387,30,5,842.11
731,122,4,1385.44
873,176,1,1323.9
1902,141,1,998.83
2244,83,5,1973.17
3213,109,4,1995.4
3225,183,4,445.83
2086,102,2,1885.89
2782,108,1,788.89
1490,54,3,1527.77
169,95,2,1835.0
3322,187,3,1313.46
766,188,3,684.05
1807,187,1,1666.75
4671,19,1,1797.3
2696,15,4,1266.51
4244,147,4,965.27
498,80,4,1621.05
292,185,2,1754.05
3477,14,4,1442.8
4578,90,1,731.51
1701,78,1,1769.07
2645,161,5,1146.06
3418,52,2,470.33
146,176,2,985.91
3464,114,1,327.25
3836,119,4,1775.34
3292,90,4,1499.34
2197,43,1,1938.8
4793,107,3,111.28
4531,24,3,954.91
4383,24,2,1703.25
4681,129,3,150.78
3218,51,3,1033.56
4757,177,3,1803.19
15,176,3,1787.6
3908,171,3,1493.66
4425,155,4,68.84
4478,141,1,106.94
4224,196,1,1370.69
4003,68,3,1533.6
2946,132,4,1564.77
3642,173,5,1153.33
3333,174,1,1392.56
3459,135,2,1817.29
4078,87,2,585.64
1691,71,5,86.18
3752,20,5,405.77
4923,39,2,863.28
4058,121,2,692.55
1293,194,2,568.87
3304,69,5,1322.14
477,64,4,1259.2
3002,27,4,1166.87
4339,46,4,1880.99
2392,28,5,473.26
4445,115,1,982.23
2081,172,5,1884.88
3384,102,3,801.49
1574,6,1,1185.49
116,27,3,577.03
3903,40,3,801.29
393,146,4,195.61
4953,21,3,528.45
719,139,1,177.24
3672,177,3,495.64
2611,22,4,1944.75
947,82,3,769.7
3846,181,2,691.29
45,41,1,966.82
4644,18,5,1430.04
1177,58,4,349.78
108,132,2,192.39
3984,17,1,1253.47
1149,152,1,1257.73
2442,4,2,1546.03
1340,155,1,1386.77
1978,69,2,1499.68
2024,120,4,866.97
4167,188,1,1606.7
3884,180,5,197.71
887,11,4,797.03
956,139,1,1317.31
2545,84,1,962.58
1853,160,1,163.32
4324,77,4,310.93
3019,77,4,1249.34
2111,118,3,114.02
886,98,3,1256.62
3525,178,1,1356.33
150,84,3,1768.17
3254,182,4,888.63
4169,64,2,1067.74
3034,200,2,734.19
4213,28,5,1704.42
339,198,5,1413.15
4019,20,4,1228.58
4908,115,1,1766.85
1058,21,4,883.34
1739,10,2,745.12
2750,62,5,784.93
4767,40,4,245.04
1448,193,3,493.91
4545,45,5,603.08
2398,144,1,1312.62
3295,110,2,117.79
2140,142,4,538.49
3499,88,3,1106.71
1785,143,1,1169.36
2913,6,5,1437.83
4046,116,4,1464.01
2421,55,5,282.21
1405,54,4,925.81
3132,45,2,587.79
3927,117,2,387.91
1433,104,4,486.71
2584,62,4,442.88
4221,20,3,348.13
2011,90,1,745.48
4974,90,3,1193.95
1463,26,1,913.06
4729,130,2,1259.71
2510,151,2,1859.67
497,57,4,993.64
4565,63,1,1316.66
2790,61,1,185.12
300,192,2,1539.0
4278,186,3,1133.58
4306,64,3,1503.23
4186,52,5,1224.0
2563,185,1,860.49
4777,79,5,386.99
1040,51,5,498.69
4591,114,3,1178.01
1,199,3,516.45
319,95,5,1704.36
2341,137,4,1572.79
4281,141,3,1154.09
2804,195,2,440.44
3161,41,2,113.53
2866,184,4,1372.37
4401,165,3,1204.62
3638,169,3,77.77
2971,96,2,1750.36
2908,96,5,667.63
4371,84,2,1568.54
4876,54,1,1995.42
2334,83,5,1888.5
4128,86,5,214.88
4167,2,4,851.67
1105,18,2,1067.54
4719,58,3,173.41
287,109,5,1240.38
3998,32,5,581.84
2054,13,2,952.27
3237,14,4,1792.71
1380,190,3,385.28
3287,104,4,705.33
3760,91,2,1026.32
4384,81,3,1228.14
3468,9,1,585.58
3047,30,1,76.05
1600,98,5,285.86
4447,115,4,1450.83
657,43,4,611.16
3563,104,2,821.63
4956,75,1,1116.64
4704,65,1,485.9
1499,21,3,1397.69
2727,51,1,1303.42
3889,144,1,751.23
3245,162,1,92.59
4878,197,3,178.82
4193,172,1,898.61
2113,166,4,122.59
3646,38,3,872.44
4280,75,3,767.91
4273,13,5,314.89
3106,41,3,1213.71
1780,139,5,1601.96
183,143,4,127.62
3829,97,3,553.21
424,198,5,957.02
4665,50,5,483.58
1571,52,1,291.46
642,140,2,1302.49
4086,63,5,242.15
711,89,3,285.28
3141,169,3,766.78
4205,54,2,1447.85
4835,167,1,270.85
1395,91,1,1756.47
873,94,3,979.16
1941,10,3,1275.42
2714,194,4,1343.18
3896,162,3,1273.39
1337,82,2,1728.75
1785,140,3,1702.99
2849,135,5,1635.61
4897,134,2,1735.79
1115,15,3,360.04
3521,37,1,826.86
96,65,2,170.42
4582,105,4,1975.89
1741,140,4,760.56
1149,184,4,60.83
4808,133,4,898.43
3958,96,1,1842.03
834,197,4,1684.82
4674,22,4,1476.76
160,4,2,539.19
1503,6,1,1900.5
3822,136,5,1264.58
941,141,1,795.89
1903,107,3,508.42
2952,114,5,1775.48
1008,12,5,1872.24
2351,142,3,704.36
1496,91,4,1604.43
1732,62,3,826.98
23,167,5,49.78
3027,148,5,1253.65
3026,84,1,1467.87
3863,194,5,1790.72
3862,169,1,981.21
3696,120,4,1850.75
1060,164,1,801.01
3071,110,4,1598.85
1169,119,4,688.61
308,39,3,1690.15
3583,169,5,1750.51
4818,157,5,1876.82
1102,7,3,72.08
2914,145,3,1426.04
1244,121,1,1377.42
3175,183,3,1167.08
3036,169,3,452.69
889,27,5,1068.7
2281,16,5,1996.3
4647,82,3,755.43
1754,149,3,802.6
3381,85,5,825.54
1186,16,2,606.96
4659,187,5,140.82
2352,63,1,1534.96
877,113,1,153.18
209,118,5,181.63
4320,113,3,45.87
2235,27,1,1264.5
268,74,3,1506.9
2283,151,2,881.83
1690,39,4,1690.55
4961,175,5,1171.45
4920,187,1,1482.6
3656,50,4,813.55
3332,139,4,1681.52
4673,51,5,1929.68
887,150,4,1960.8
978,61,4,1991.19
3913,45,4,710.13
4951,35,5,948.24
1834,77,2,1265.25
3615,155,5,1128.15
1910,160,5,200.42
2614,5,1,1819.36
4284,181,1,213.92
1368,189,2,1906.93
4085,77,2,1144.13
3997,184,1,201.77
1136,12,1,381.37
3075,89,3,193.9
187,151,5,1472.77
1836,178,5,1661.51
949,72,3,1262.56
3754,135,5,1489.83
2087,135,1,144.11
1567,57,5,294.1
1667,129,3,971.79
1816,123,2,298.83
3319,130,3,1855.83
1207,63,1,1732.87
3598,166,2,224.71
1204,167,5,928.9
4686,181,4,1845.35
3651,74,1,157.15
205,120,1,1401.15
4063,145,1,989.54
2451,12,1,1689.77
4492,129,1,77.38
1482,78,5,855.93
1510,141,1,1252.42
2831,60,3,919.45
3509,20,1,1678.6
4922,34,2,49.23
4737,7,4,257.64
1078,157,3,1035.03
3269,5,3,1365.95
3699,48,3,1918.14
3452,138,1,427.08
3349,104,1,1545.96
416,84,5,1973.79
1475,53,1,1793.8
3968,112,2,1891.95
3741,98,5,519.13
1544,144,1,1440.7
1100,10,5,1105.05
839,81,5,519.53
55,170,5,849.26
2777,110,5,792.93
2352,68,3,1838.31
2729,93,5,1065.35
1960,140,4,506.29
396,135,1,719.26
1473,46,3,1439.04
1643,50,3,1949.91
4162,79,2,386.74
1126,165,5,1002.86
1487,18,1,1685.8
3194,149,1,1328.17
2013,161,2,181.07
3832,191,5,1272.93
2928,120,3,588.61
3762,145,1,1864.97
3385,7,5,383.72
1522,22,3,1817.81
3471,33,4,1930.89
2069,87,5,1356.72
2865,155,4,1539.64
2422,136,3,1277.12
2787,10,3,277.45
3618,160,1,1271.83
4576,65,1,1070.81
151,124,3,456.39
4446,52,4,1293.53
2027,96,1,336.46
2638,89,4,1997.96
3213,25,5,246.06
3514,139,2,793.19
2772,143,2,1086.25
2478,119,1,527.19
3733,101,3,628.12
105,39,4,102.58
2014,63,5,1032.75
374,22,3,1625.44
652,23,3,344.41
4554,143,4,187.86
1183,157,5,1948.55
2148,190,4,660.69
4235,178,1,652.98
4923,32,4,1720.18
3154,45,3,448.72
924,75,5,1184.45
3059,190,4,1021.74
3081,36,4,401.44
26,191,4,371.29
3971,18,1,1991.91
954,121,3,353.39
3769,126,3,1571.44
4291,57,1,757.58
3936,50,3,856.58
293,90,5,1934.55
3006,63,1,192.47
2916,66,3,492.83
473,126,1,425.33
4485,75,2,1787.98
3742,135,3,18.03
335,34,5,1284.68
3668,105,1,586.85
3099,158,4,440.07
556,128,3,1712.29
1197,141,4,322.54
3881,190,5,1555.75
575,115,5,352.52
4066,170,1,1399.35
2439,154,5,1985.1
675,73,3,1715.33
3094,182,1,163.34
4951,7,3,393.3
1788,56,2,546.43
2781,193,1,1607.37
4731,73,3,1316.62
3329,104,1,137.13
3777,94,1,1844.39
4138,93,3,454.01
112,22,2,921.24
940,122,5,47.26
4241,48,4,937.6
3822,89,5,1532.98
4189,200,5,514.97
4575,32,5,943.64
582,71,1,583.15
852,14,4,583.13
3706,167,1,1731.22
262,9,5,1343.8
4749,80,4,1702.51
2335,62,2,1787.37
4443,7,5,379.98
2619,37,5,428.02
197,47,4,118.64
3964,119,1,1702.37
3063,89,1,352.12
206,39,3,779.74
572,102,3,1681.13
3311,56,4,833.38
1840,22,3,1966.96
2416,181,3,307.83
346,119,2,682.89
4103,160,4,946.01
4013,139,5,1475.13
4414,6,3,1301.58
1284,15,4,919.88
2599,130,1,1882.56
4076,176,4,1348.39
770,66,5,1756.95
1028,166,2,1756.82
560,48,1,715.57
4272,139,5,128.51
1111,53,5,161.67
1149,103,1,98.02
2890,132,1,945.61
3147,110,3,1187.79
4510,169,3,1606.99
1505,115,4,1472.53
2602,127,4,1296.38
3744,3,5,163.47
1429,47,5,1611.51
1463,179,5,1476.3
3890,189,4,592.38
4167,27,1,1047.92
2978,86,1,1709.0
3904,190,2,487.48
1148,8,1,54.42
1067,73,1,288.62
1862,104,2,1734.69
4786,125,3,469.86
108,166,5,1996.7
817,183,2,1046.66
4215,192,4,486.06
2342,2,4,468.04
1956,39,5,302.15
4248,181,5,871.34
4023,6,1,1930.86
3469,18,5,1098.26
4610,77,2,904.05
4602,148,3,1898.05
2015,1,3,1653.4
2300,3,2,1430.99
4140,20,2,625.26
740,167,4,1911.14
3363,50,3,553.63
2401,175,4,260.44
281,124,2,602.31
1549,102,5,679.66
1773,122,1,1275.67
692,58,3,1270.87
2894,136,4,39.51
2937,49,3,189.74
4760,102,3,1007.88
284,112,5,692.42
3648,18,3,529.31
2622,107,3,257.9
1044,70,3,1208.7
2208,80,5,829.58
3397,60,2,791.01
1008,63,2,1388.76
415,157,4,117.7
3093,141,4,457.78
3554,100,2,1280.3
109,199,3,84.83
226,93,1,977.56
3503,73,3,1989.98
1929,53,2,1911.1
2531,4,1,1629.44
1099,11,4,923.49
899,2,1,443.53
1848,144,5,1069.13
3203,49,5,1456.49
2446,2,4,1177.3
2560,89,2,1423.67
2846,162,3,134.2
767,130,2,1693.5
1818,191,1,425.48
3936,160,2,1013.33
1656,58,2,1802.33
1918,24,2,885.59
694,31,2,374.22
4289,138,3,436.79
2776,43,4,464.0
4941,192,2,1670.36
376,177,3,1572.71
4258,79,3,1366.25
2306,24,2,1418.08
4217,157,2,478.61
4991,11,1,1906.84
379,175,2,629.39
599,80,1,123.86
1653,191,5,1651.63
1842,21,2,711.19
1738,61,5,1019.54
936,111,2,1443.41
745,156,4,454.92
4748,148,4,1507.94
3491,18,2,1641.67
1345,178,4,1013.5
3541,171,2,1287.48
1573,49,1,1609.86
429,10,5,41.42
1219,25,4,189.41
2506,98,1,1824.82
3182,138,2,59.78
2999,198,5,445.65
3688,26,1,291.99
3604,56,1,676.55
4883,78,3,1506.76
1415,8,2,990.71
669,182,5,158.33
4901,173,1,1608.93
133,15,4,480.55
641,42,5,949.67
3022,13,2,36.75
635,137,3,520.02
727,33,3,331.36
1830,23,4,342.92
2092,191,3,1946.73
4809,53,2,441.03
4357,91,3,129.53
4049,22,4,790.64
4150,71,1,1600.52
4140,183,2,1246.79
2834,138,4,104.4
687,43,3,165.38
391,30,3,593.67
3222,25,4,254.78
1064,35,1,178.9
3559,164,3,948.43
2057,99,5,459.17
1607,42,2,1364.79
2685,134,5,1340.28
2750,19,1,1663.13
1081,199,2,1112.36
4244,68,5,287.21
4752,26,1,1076.44
3347,22,3,1863.05
1477,150,5,1693.61
4737,65,4,1312.55
3102,97,1,676.87
489,20,4,1015.26
3051,15,2,679.18
148,98,1,1383.82
2319,113,2,1546.86
2905,123,2,328.36
4857,20,3,1217.03
3838,188,2,788.33
773,146,2,485.51
2979,93,4,1092.2
2164,149,2,101.01
1577,86,3,190.38
2333,76,4,191.39
3542,145,2,1150.96
1298,154,5,716.0
2943,3,3,663.62
331,98,5,105.92
3766,192,1,1858.51
655,126,2,626.63
550,110,2,1541.53
2090,119,2,1205.38
4583,95,5,850.99
2913,157,1,1904.14
4325,113,2,213.93
2973,94,1,29.99
1907,67,3,108.6
1682,57,5,1545.84
4619,134,5,1212.16
2676,170,4,57.54
4124,45,3,970.2
613,192,4,848.37
2171,138,1,507.49
3728,129,3,1015.08
118,96,1,796.66
2802,155,1,797.19
198,124,2,1844.95
4710,24,3,274.61
994,179,3,749.5
1353,118,4,1820.57
88,199,3,221.83
2055,91,3,1299.91
4058,177,5,1857.68
2405,59,1,243.42
917,175,1,191.46
1496,25,4,1048.15
772,147,4,108.05
3644,73,1,1331.6
1196,145,5,442.98
4024,65,2,1072.07
3148,175,1,1766.94
4885,198,5,1080.52
436,134,2,640.63
1117,1,2,1013.18
208,189,2,150.84
3118,134,2,1801.81
183,198,5,1066.43
4579,153,4,1594.77
